127.0.0.1 - - [08/Nov/2014 22:20:59] "GET /javascripts/jquery_sinatra.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:20:59] "GET /stylesheets/bootstrap.320.min.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:20:59] "GET /stylesheets/nprogress.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET / HTTP/1.1" 200 3521 0.0192
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /javascripts/jquery-2.1.1.min.js HTTP/1.1" 304 - 0.0013
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /javascripts/bootstrap.320.min.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /javascripts/nprogress.js HTTP/1.1" 304 - 0.0006
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /javascripts/js_utils.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /javascripts/application.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /javascripts/jquery_sinatra.js HTTP/1.1" 304 - 0.0007
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /stylesheets/bootstrap.320.min.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:22:36] "GET /stylesheets/nprogress.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:23:41] "POST /weixin?timestamp=1415456621&nonce=nemujhaitqiwyfdkatbprx8wphgv5dxo&signature=6582f29f499ec842518b6a62eb14785086da2b15 HTTP/1.1" 200 249 0.0458
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET / HTTP/1.1" 200 4228 0.0203
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /javascripts/jquery-2.1.1.min.js HTTP/1.1" 304 - 0.0006
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /javascripts/bootstrap.320.min.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /javascripts/nprogress.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /javascripts/js_utils.js HTTP/1.1" 304 - 0.0006
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /javascripts/jquery_sinatra.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /javascripts/application.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /stylesheets/bootstrap.320.min.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:24:11] "GET /stylesheets/nprogress.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:29:38] "GET / HTTP/1.1" 200 3521 0.0251
127.0.0.1 - - [08/Nov/2014 22:35:26] "POST /weixin?timestamp=1415457326&nonce=q4gsza0b9lqdecxw251bfgdyfj3vk7ui&signature=e167fc47f1b58b9420ddbc4acbc13b1cc57abc91 HTTP/1.1" 200 249 0.0577
127.0.0.1 - - [08/Nov/2014 22:35:31] "GET / HTTP/1.1" 200 3970 0.0241
127.0.0.1 - - [08/Nov/2014 22:35:37] "POST /weixin?timestamp=1415457337&nonce=kwxzjgiqerzlywtgpoatnj8snolr2mxa&signature=1a7d0b02881ccdc6ea0a62ef3f5dc9b050d37159 HTTP/1.1" 200 249 0.0184
127.0.0.1 - - [08/Nov/2014 22:35:41] "GET / HTTP/1.1" 200 4196 0.0170
127.0.0.1 - - [08/Nov/2014 22:40:57] "POST /weixin?timestamp=1415457657&nonce=kqzjkeidm25brs4giv8uhtsqgmwypwop&signature=811d53b13378c92a113565d3a3546d80be319783 HTTP/1.1" 200 249 0.0558
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET / HTTP/1.1" 200 4645 0.0177
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /javascripts/jquery-2.1.1.min.js HTTP/1.1" 304 - 0.0006
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /javascripts/bootstrap.320.min.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /javascripts/nprogress.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /javascripts/js_utils.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /javascripts/application.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /javascripts/jquery_sinatra.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /stylesheets/bootstrap.320.min.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 22:41:40] "GET /stylesheets/nprogress.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [08/Nov/2014 23:58:14] "GET / HTTP/1.1" 200 4645 0.0179
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET / HTTP/1.1" 200 4645 0.0254
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /javascripts/jquery-2.1.1.min.js HTTP/1.1" 304 - 0.0006
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /javascripts/bootstrap.320.min.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /javascripts/nprogress.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /javascripts/js_utils.js HTTP/1.1" 304 - 0.0006
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /javascripts/application.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /javascripts/jquery_sinatra.js HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /stylesheets/bootstrap.320.min.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [09/Nov/2014 22:01:52] "GET /stylesheets/nprogress.css HTTP/1.1" 304 - 0.0005
127.0.0.1 - - [09/Nov/2014 22:02:25] "POST /weixin?timestamp=1415541745&nonce=opdlywkvc9jsqqgni1u2asynkjae8bg3&signature=e266e422c3a252f030e7b3d07803b17f36f4421b HTTP/1.1" 200 249 0.0305
127.0.0.1 - - [09/Nov/2014 22:12:58] "POST /weixin?timestamp=1415542377&nonce=mmc2evwaddn7sbywruurxipigvj1yfnj&signature=5ad574d20c9b180d81567b5e42da328a21238c70 HTTP/1.1" 200 265 0.0407
127.0.0.1 - - [09/Nov/2014 22:14:21] "POST /weixin?timestamp=1415542461&nonce=iqof1fejw82dvilq3wpsxegaoabtnckl&signature=9b61929fe65a85a6a6309590f13a326bf26af85f HTTP/1.1" 200 300 0.0579
127.0.0.1 - - [09/Nov/2014 22:16:45] "POST /weixin?timestamp=1415542605&nonce=knd9zv13g6kfgpljrd4htosnbyu28hlu&signature=e8f575b7b2caad02504d32565c90fe6cdfc1154d HTTP/1.1" 200 287 0.0329
127.0.0.1 - - [09/Nov/2014 22:17:40] "POST /weixin?timestamp=1415542660&nonce=wxzyedtxb7vsg2almizkgc0rftqsha5o&signature=0291e6f6cd157567d34b0a5a0b3c30b6a2bad692 HTTP/1.1" 200 420 0.0206
